material_id,bulk_modulus
mp-976843,20.847
mp-976982,21.725
mp-977207,20.429
mp-977218,21.078
mp-29009,19.912
mp-866194,28.998
mp-973325,38.78
mp-973343,30.915
mp-12128,29.856
mp-30758,36.254
mp-1018009,44.934
mp-865935,34.883
mp-2987,27.001
mp-28250,19.113
mp-2356674,58.448
mp-2492941,52.707
mp-866178,42.611
mp-866181,40.663
mp-866179,39.457
mp-1960,78.6
mp-755894,71.014
mp-841,72.65
mp-1020019,87.664
mp-30403,44.376
mp-728,50.698
mp-866176,68.175
mp-7608,91.447
mp-760483,103.12
mp-861651,50.293
mp-983425,50.35
mp-862930,38.084
mp-862948,40.01
mp-862934,39.836
mp-866196,38.333
mp-22446,41.299
mp-2170,66.968
mp-4630,109.493
mp-1125,40.216
mp-1153,40.49
mp-4556,45.0
mp-1545896,33.938
mp-30404,54.242
mp-10180,68.437
mp-3158,79.179
mp-2286,33.677
mp-27705,32.884
mp-4117,78.037
mp-5012,76.805
mp-31496,47.106
mp-7924,41.724
mp-30405,55.812
mp-975578,36.577
mp-1029385,112.952
mp-2530,26.076
mp-760539,106.055
mp-7603,52.093
mp-2931,110.301
mp-36864,122.947
mp-865666,32.933
mp-30406,45.771
mp-865713,30.009
mp-975609,29.094
mp-865863,48.609
mp-975608,56.12
mp-15885,42.596
mp-753195,6.489
mp-861184,4.842
mp-865867,41.319
mp-866192,34.107
mp-865871,46.741
mp-22961,31.855
mp-12411,48.483
mp-1185209,52.049
mp-11490,37.548
mp-754213,114.265
mp-4002,58.042
mp-3216,132.436
mp-4156,100.625
mp-753081,61.32
mp-25317,69.336
mp-545467,56.183
mp-865875,25.274
mp-976408,25.865
mp-977126,26.62
mp-975868,26.875
mp-6097,66.385
mp-16506,38.92
mp-15254,47.682
mp-31096,36.478
mp-13944,102.784
mp-757,34.809
mp-11247,33.973
mp-15999,40.186
mp-16828,64.468
mp-27275,72.847
mp-23222,28.2
mp-976075,14.299
mp-867343,22.509
mp-975904,22.645
mp-753982,11.688
mp-975882,31.489
mp-19970,81.806
mp-861228,38.568
mp-976023,23.233
mp-9568,38.44
mp-3887,98.991
mp-867342,32.98
mp-1646,25.438
mp-976047,25.641
mp-1018764,44.465
mp-867226,24.555
mp-976055,24.671
mp-1029562,85.511
mp-8407,56.817
mp-976139,19.333
mp-976254,18.827
mp-976256,18.913
mp-2251,51.984
mp-2341,65.179
mp-36086,104.609
mp-755309,11.108
mp-736,39.519
mp-28336,24.186
mp-2878,70.849
mp-13725,70.982
mp-985583,22.427
mp-30760,25.566
mp-11489,36.429
mp-1018770,37.325
mp-867227,46.404
mp-2074,32.535
mp-7955,28.627
mp-752426,38.534
mp-760415,28.938
mp-850275,9.928
mp-542435,92.251
mp-1018780,38.262
mp-35417,103.312
mp-7396,23.258
mp-551675,94.691
mp-760375,13.233
mp-1029592,80.904
mp-976412,23.55
mp-976414,23.562
mp-1201205,20.395
mp-759877,53.165
mp-29149,40.286
mp-755298,73.687
mp-11737,78.989
mp-685194,108.701
mp-9172,79.937
mp-861182,24.697
mp-7714,85.449
mp-7080,77.127
mp-15960,80.916
mp-865604,17.412
mp-981935,17.319
mp-29151,38.043
mp-770649,99.64
mp-1029448,70.247
mp-3838,71.86
mp-29364,94.256
mp-767409,34.76
mp-768197,38.444
mp-685991,35.658
mp-30766,29.691
mp-755013,101.668
mp-12283,24.305
mp-1029498,84.311
mp-867701,33.107
mp-1029739,76.66
mp-1029726,83.44
mp-756490,42.149
mp-8804,83.422
mp-1029826,84.062
mp-985591,27.629
mp-985592,27.54
mp-950995,26.78
mp-767525,34.924
mp-3503,84.394
mp-2468835,129.576
mp-5515,-236730.589
mp-14827,81.654
mp-1029522,75.104
mp-27930,32.647
mp-30767,27.747
mp-30768,30.336
mp-14753,82.815
mp-4604,82.448
mp-28549,77.448
mp-755225,93.569
mp-568404,31.163
mp-2362521,33.833
mp-862613,33.104
mp-862667,38.715
mp-861876,39.953
mp-864755,41.104
mp-862549,34.711
mp-2426,41.392
mp-1018026,44.019
mp-753326,50.447
mp-9472,64.676
mp-974642,47.164
mp-2927,59.483
mp-862716,66.506
mp-27227,66.519
mp-752927,68.307
mp-758302,54.712
mp-758604,36.273
mp-996988,75.626
mp-996992,70.805
mp-1067,48.228
mp-6442,63.864
mp-6340,132.634
mp-11512,135.916
mp-862318,103.846
mp-982667,136.0
mp-30817,104.819
mp-30819,124.378
mp-30821,119.342
mp-982666,115.85
mp-10890,63.994
mp-975906,62.466
mp-530399,196.082
mp-11947,71.27
mp-862717,97.735
mp-8204,194.262
mp-867272,87.133
mp-5920,55.853
mp-976291,24.716
mp-867812,117.454
mp-3427,92.356
mp-8001,142.701
mp-867820,119.104
mp-862296,151.998
mp-862297,147.585
mp-3161,63.069
mp-6326,114.023
mp-4586,27.57
mp-556562,16.616
mp-862321,108.466
mp-862335,160.442
mp-11248,98.057
mp-975909,102.226
mp-29520,6.138
mp-996961,56.84
mp-1001835,70.778
mp-1205309,43.817
mp-23662,41.323
mp-3660,83.932
mp-569450,196.324
mp-9244,153.134
mp-12403,14.836
mp-30209,15.533
mp-2659898,17.533
mp-3348,163.719
mp-3635,62.738
mp-862377,139.753
mp-9562,54.336
mp-982974,105.456
mp-1018783,69.944
mp-29463,92.715
mp-862312,124.471
mp-862316,165.822
mp-9575,56.099
mp-28567,75.053
mp-861905,82.613
mp-33526,49.655
mp-753506,60.947
mp-23259,25.963
mp-976280,19.461
mp-1378,40.769
mp-1021323,140.283
mp-1232339,128.198
mp-1001581,150.185
mp-862632,29.043
mp-867803,23.718
mp-867805,28.548000000000002
mp-867210,26.023
mp-867211,27.505
mp-867222,48.032
mp-975368,20.611
mp-867167,26.242
mp-976272,15.36
mp-6134,66.385
mp-961684,37.314
mp-31468,69.668
mp-20998,29.742
mp-13916,47.84
mp-2479693,33.128
mp-632402,44.136
mp-1437,35.162
mp-867160,64.741
mp-867196,71.539
mp-867206,84.2
mp-973940,41.518
mp-867872,58.234
mp-1018135,46.596
mp-867877,73.965
mp-867924,93.448
mp-24149,123.514
mp-20754,47.381
mp-22905,32.161
mp-30301,30.023
mp-13914,154.032
mp-867293,171.867
mp-20698,48.848
mp-753946,76.01
mp-757100,69.93
mp-2468815,80.565
mp-4226,64.206
mp-567097,88.21
mp-22716,77.333
mp-7473,105.396
mp-569834,75.321
mp-862658,92.453
mp-753098,57.622
mp-758052,72.986
mp-753257,27.725
mp-753541,39.822
mp-5127,69.627
mp-755646,28.615
mp-9158,81.11
mp-25372,118.564
mp-773044,57.048
mp-996987,78.449
mp-862657,144.978
mp-753371,32.045
mp-753508,38.109
mp-753605,26.248
mp-774712,53.764
mp-853967,42.412
mp-2468774,62.759
mp-2724538,25.653
mp-753722,41.616
mp-766486,46.834
mp-861913,49.683
mp-862588,68.896
mp-15789,49.046
mp-33667,53.412
mp-15795,41.119
mp-35717,46.015
mp-976793,54.254
mp-976744,50.836
mp-13474,59.851
mp-862619,43.83
mp-15791,50.021
mp-35591,53.745
mp-862492,43.284
mp-541365,47.287
mp-1138,69.649
mp-21471,67.093
mp-20049,71.576
mp-973979,119.616
mp-862290,145.894
mp-1307,42.172
mp-6241,96.585
mp-6745,110.559
mp-5419,121.949
mp-867223,90.52
mp-5159,83.371
mp-20363,103.688
mp-4913,103.896
mp-20567,115.246
mp-863257,39.269
mp-865963,66.916
mp-861900,85.118
mp-861901,86.815
mp-867197,117.728
mp-8002,118.336
mp-867198,117.477
mp-867170,151.641
mp-862730,148.873
mp-11582,34.67
mp-11390,58.688
mp-5048,26.207
mp-9918,39.993
mp-1020059,122.768
mp-861881,77.804
mp-8873,89.133
mp-861882,206.944
mp-29633,121.813
mp-13322,168.2
mp-23703,36.35
mp-23702,28.876
mp-23797,20.3
mp-23906,24.827
mp-23856,14.251
mp-1018133,82.256
mp-644271,21.446
mp-644419,21.647
mp-976598,142.948
mp-862684,145.945
mp-861875,137.66
mp-976600,127.886
mp-862610,174.685
mp-867119,117.376
mp-867834,146.996
mp-867148,145.866
mp-2012,32.253
mp-861896,69.136
mp-973824,22.639
mp-862737,97.049
mp-973841,51.616
mp-867145,54.046
mp-867267,74.476
mp-15820,61.118
mp-15796,40.461
mp-33322,46.754
mp-862677,42.546
mp-22899,19.889
mp-568273,20.169
mp-570935,14.86
mp-22460,32.743
mp-973966,29.761
mp-31208,103.987
mp-20801,67.719
mp-20265,81.018
mp-13396,90.326
mp-672340,95.132
mp-567787,60.474
mp-867287,76.048
mp-16343,37.377
mp-867926,100.631
mp-862774,128.499
mp-862775,125.117
mp-20310,29.929
mp-568466,34.609
mp-20782,23.297
mp-279,141.786
mp-30738,242.519
mp-973874,36.572
mp-24148,125.243
mp-861624,44.988
mp-6521,122.869
mp-973058,54.59
mp-976596,56.068
mp-976426,54.534
mp-754537,96.985
mp-754605,114.047
mp-977374,84.798
mp-861652,106.05
mp-976262,25.743
mp-2362485,25.554
mp-865939,30.17
mp-973374,28.486
mp-973455,29.769
mp-864598,44.769
mp-30648,38.321
mp-864630,42.537
mp-977380,57.675
mp-864614,70.501
mp-864601,66.418
mp-30759,32.073
mp-864762,40.259
mp-12558,46.549
mp-977418,68.967
mp-570213,31.336
mp-23736,40.623
mp-30156,96.016
mp-37906,98.683
mp-36111,53.996
mp-977399,84.673
mp-7554,61.1
mp-7555,73.754
mp-11806,86.934
mp-864597,30.009
mp-861629,102.805
mp-861658,134.07
mp-2659,35.899
mp-8180,39.77
mp-977563,209.556
mp-1029903,110.992
mp-3924,156.667
mp-3731,103.121
mp-552588,144.515
mp-864631,175.191
mp-7936,82.755
mp-865578,43.608
mp-24150,133.492
mp-865808,-71898502.387
mp-977391,73.027
mp-15821,54.525
mp-861660,48.714
mp-36791,47.891
mp-16349,132.644
mp-13915,112.914
mp-754516,59.926
mp-2365577,71.293
mp-9588,41.365
mp-3524,135.35
mp-865029,146.833
mp-2743,72.655
mp-2744,79.812
mp-30763,81.931
mp-861936,120.749
mp-861930,102.194
mp-861947,41.038
mp-861955,52.428
mp-861956,73.728
mp-862841,74.575
mp-862842,63.715
mp-863673,62.498
mp-863675,65.347
mp-863697,55.755
mp-862926,65.291
mp-862927,49.81
mp-862928,41.737
mp-977570,70.817
mp-861661,61.849
mp-8481,53.023
mp-865738,47.688
mp-11807,113.442
mp-30764,135.254
mp-861931,182.434
mp-30765,217.916
mp-600561,106.321
mp-861663,125.906
mp-14115,114.358
mp-14476,124.841
mp-861666,221.989
mp-1029251,104.541
mp-12564,53.85
mp-861736,107.809
mp-861667,149.879
mp-756784,62.775
mp-6099,92.293
mp-6553,105.957
mp-864772,74.156
mp-861616,99.243
mp-862887,98.86
mp-865444,89.908
mp-865793,85.14
mp-865795,87.654
mp-865936,82.734
mp-552663,88.172
mp-862815,82.368
mp-559598,86.711
mp-863659,57.209
mp-28835,16.739
mp-5840,118.79
mp-865184,91.829
mp-865228,116.125
mp-1001786,55.65
mp-6224,109.06
mp-865231,44.718
mp-795,52.319
mp-5853,158.088
mp-8874,94.759
mp-865933,230.966
mp-10181,149.838
mp-864997,139.601
mp-867902,186.513
mp-866146,74.686
mp-866150,74.266
mp-865708,66.47
mp-865812,50.518
mp-34477,50.115
mp-35388,43.726
mp-865116,41.722
mp-13444,37.597
mp-569073,34.696
mp-1029294,83.514
mp-31301,62.451
mp-21894,69.115
mp-16648,63.729
mp-21297,68.495
mp-11977,58.955
mp-865710,67.96
mp-7243,108.005
mp-864784,142.707
mp-1001783,47.326
mp-977561,222.448
mp-3666,121.383
mp-861951,185.431
mp-861954,190.046
mp-867285,81.503
mp-864804,52.714
mp-15793,40.551
mp-38695,46.042
mp-977542,42.072
mp-862870,194.213
mp-861733,94.385
mp-865940,83.821
mp-1029424,134.345
mp-5670,-4729.5
mp-867744,193.852
mp-864930,190.484
mp-25417,132.322
mp-38280,170.849
mp-755000,129.822
mp-764648,140.834
mp-6668,97.252
mp-977440,148.971
mp-863727,154.975
mp-9615,65.258
mp-1001784,60.842
mp-10189,35.309
mp-934,26.903
mp-989512,22.841
mp-989551,41.494
mp-973191,26.317
mp-12716,94.163
mp-867873,53.804
mp-976260,64.88
mp-861933,54.296
mp-861665,38.577
mp-777047,93.296
mp-867364,82.224
mp-867313,103.456
mp-976259,103.934
mp-1029338,147.437
mp-867927,223.046
mp-1029932,80.75
mp-867829,179.191
mp-7543,64.697
mp-754542,61.175
mp-862555,50.306
mp-867235,80.823
mp-862719,80.346
mp-867121,71.412
mp-862672,94.264
mp-862673,70.948
mp-867822,70.268
mp-3700,79.743
mp-14209,59.504
mp-867810,52.184
mp-15788,48.397
mp-33363,53.265
mp-755552,69.089
mp-37879,45.569
mp-14208,62.422
mp-867807,41.8
mp-864771,33.235
mp-864763,41.92
mp-864769,25.992
mp-21242,30.798000000000002
mp-1934,41.652
mp-867255,80.793
mp-867253,116.817
mp-867252,41.35
mp-867250,87.893
mp-867251,104.433
mp-865912,102.513
mp-865907,56.751
mp-861625,65.489
mp-9124,53.606
mp-861932,86.57
mp-569788,52.042
mp-7575,112.773
mp-754344,101.841
mp-760408,94.162
mp-10182,63.12
mp-11175,31.32
mp-867258,109.393
mp-9919,46.251
mp-976330,131.667
mp-865870,134.753
mp-865872,126.874
mp-865893,117.351
mp-865924,103.353
mp-865925,164.912
mp-755253,158.131
mp-865866,139.016
mp-865868,137.351
mp-973571,44.851
mp-571552,133.386
mp-5346,121.177
mp-12061,187.743
mp-3400,141.054
mp-13399,113.636
mp-12100,128.686
mp-12101,179.764
mp-3507,136.258
mp-3108,158.887
mp-10453,160.669
mp-1025335,98.232
mp-8771,202.613
mp-865446,73.413
mp-973442,99.763
mp-865459,98.781
mp-973538,67.89
mp-973956,66.319
mp-866211,59.863
mp-865325,118.848
mp-865847,101.128
mp-4214,128.894
mp-981393,82.566
mp-1250,58.376
mp-865505,69.509
mp-973734,65.863
mp-865321,137.722
mp-973771,57.128
mp-865240,55.4
mp-865329,79.162
mp-973756,167.213
mp-31136,65.165
mp-1427,156.458
mp-13068,155.662
mp-865320,115.779
mp-2826,76.765
mp-866131,65.545
mp-866133,60.239
mp-973893,63.57
mp-973653,69.957
mp-865406,80.916
mp-973636,68.94
mp-973646,70.073
mp-973266,53.348
mp-1017627,99.463
mp-11733,95.187
mp-568631,92.061
mp-15178,128.084
mp-542170,141.033
mp-11755,64.762
mp-11752,66.909
mp-11584,49.878
mp-1018025,115.236
mp-12505,74.223
mp-1234,189541.922
mp-8631,182.221
mp-973540,181.461
mp-1025105,84.386
mp-567229,93.387
mp-7644,136.399
mp-11249,96.113
mp-1025526,112.13
mp-1104289,213.636
mp-1024990,251.607
mp-2880,264.273
mp-5578,227.908
mp-571495,181.742
mp-3717,188.744
mp-866214,3.474
mp-865796,128.593
mp-865324,3.289
mp-2206,191.768
mp-865797,127.341
mp-1210846,218.149
mp-16753,72.224
mp-8125,100.492
mp-13200,78.999
mp-2463,113.817
mp-1025552,103.459
mp-495,68.978
mp-1025155,87.39
mp-865806,94.234
mp-755342,172.4
mp-865607,115.558
mp-865609,149.694
mp-9351,95.16
mp-865846,163.884
mp-865521,2.849
mp-977,54.557
mp-4972,89.584
mp-569848,118.324
mp-865884,138.075
mp-1529,147.522
mp-1761,365.57
mp-973684,41.172
mp-19967,103.621
mp-1102,178.449
mp-865255,182.535
mp-2130,72.924
mp-11492,100.82
mp-30457,82.386
mp-13074,86.727
mp-20185,96.168
mp-567590,218.705
mp-10192,86.563
mp-9853,68.608
mp-865608,159.674
mp-865801,138.404
mp-2205,102.592
mp-1158,134.504
mp-790,182.998
mp-377,122.628
mp-865443,129.632
mp-10699,205.343
mp-568630,178.59
mp-656,104.585
mp-27246,11.68
mp-516,63.1
mp-10194,104.751
mp-866138,168.296
mp-973432,130.571
mp-1001612,97.309
mp-973633,128.819
mp-22440,158.407
mp-22801,137.113
mp-13302,79.222
mp-865378,142.714
mp-865379,156.439
mp-5489,138.592
mp-12862,161.12
mp-866127,218.717
mp-866125,190.885
mp-973750,60.626
mp-973556,51.667
mp-1017508,30.603
mp-11496,67.899
mp-865563,111.102
mp-865566,138.683
mp-865434,156.979
mp-110,36.66
mp-153,36.448
mp-973364,35.997
mp-531611,189.975
mp-9514,132.844
mp-23709,17.913
mp-16755,21.873
mp-9479,18.423
mp-3833,62.188
mp-16043,172.795
mp-568803,228.181
mp-3582,157.751
mp-1079629,145.308
mp-1190680,14.053
mp-865185,76.107
mp-11917,184.695
mp-10924,203.708
mp-1047145,60.487
mp-4590,162.924
mp-30247,51.731
mp-35777,21.234
mp-10440,204.177
mp-8208,187.744
mp-1541458,16.491
mp-27219,49.538
mp-13570,69.339
mp-1001019,57.484
mp-12766,48.999
mp-16860,60.24
mp-2151,49.768
mp-864978,73.054
mp-864976,99.15
mp-864932,84.193
mp-864933,88.2
mp-29624,16.399
mp-6174,123.273
mp-30178,101.138
mp-5618,103.919
mp-568556,208.857
mp-1029520,124.288
mp-2481,56.418
mp-1052023,59.925
mp-10746,96.222
mp-23804,76.609
mp-30650,45.747
mp-27668,51.099
mp-408,49.429
mp-30244,62.075
mp-643002,76.044
mp-697030,75.094
mp-30719,44.345
mp-31326,6.144
mp-1402707,109.74
mp-7589,104.566
mp-1029408,118.753
mp-2137,71.061
mp-8969,125.782
mp-697331,52.729
mp-5427,117.085
mp-3933,149.391
mp-20724,34.401
mp-18316,68.21
mp-864972,88.039
mp-864975,106.503
mp-864969,106.207
mp-13208,70.693
mp-864940,120.332
mp-12693,63.8
mp-864965,100.755
mp-1029378,114.786
mp-1367,54.228
mp-15779,124.71
mp-2895,119.124
mp-5391,156.143
mp-5639,173.178
mp-14793,98.07
mp-2343,40.919
mp-1029442,122.385
mp-757031,146.153
mp-567244,35.591
mp-978256,35.144
mp-1029368,128.676
mp-30784,68.686
mp-978265,72.28
mp-978267,84.27
mp-684031,79.394
mp-864952,47.879
mp-978271,44.909
mp-6073,158.13
mp-1990,49.199
mp-7891,53.676
mp-1557,57.636
mp-17783,57.457
mp-23087,133.058
mp-1039073,40.241
mp-1039075,39.454
mp-569018,36.731
mp-30490,39.972
mp-978273,37.897
mp-1039055,38.741
mp-1039293,38.235
mp-2479851,44.71
mp-978280,40.626
mp-978281,41.632
mp-30245,54.791
mp-731,42.628
mp-569103,40.607
mp-978282,40.931
mp-569125,39.204
mp-978283,38.832
mp-30739,76.899
mp-568419,75.799
mp-1559,110.105
mp-7604,108.207
mp-978293,36.348
mp-18712,76.484
mp-18707,69.596
mp-569265,69.824
mp-542429,65.593
mp-625,105.762
mp-2646,42.369
mp-864937,43.21
mp-23764,63.515
mp-696497,54.317
mp-978294,41.535
mp-864938,34.56
mp-753315,155.464
mp-30242,88.485
mp-17481,148.83
mp-1039434,38.04
mp-11465,42.841
mp-2406,62.662
mp-30778,112.559
mp-644281,63.812
mp-542854,58.465
mp-2696,63.271
mp-30351,77.693
mp-864934,76.915
mp-998418,80.974
mp-1008903,58.085
mp-1038934,48.424
mp-1039019,48.143
mp-3034,76.205
mp-3536,182.861
mp-1038916,65.112
mp-1039119,61.207
mp-865919,80.359
mp-865921,188.646
mp-865152,124.171
mp-865155,155.745
mp-4499,67.736
mp-7623,43.341
mp-865146,182.409
mp-437,81.405
mp-30408,111.519
mp-864935,109.614
mp-763,147.434
mp-365,158.697
mp-978275,183.359
mp-30091,208.317
mp-855,99.848
mp-1039305,39.702
mp-1383723,15.823
mp-30034,7.41
mp-9166,96.751
mp-5348,103.452
mp-11307,42.673
mp-978274,42.072
mp-1038767,41.755
mp-1038814,42.487
mp-1038972,40.284
mp-1039124,41.638
mp-972954,42.98
mp-30491,43.169
mp-30727,69.74
mp-865150,86.378
mp-23210,8.66
mp-570259,9.627
mp-570922,5.603
mp-864931,111.473
mp-2672345,80.417
mp-1038,91.482
mp-27226,98.437
mp-3676,97.854
mp-4083,65.78
mp-30449,56.495
mp-997031,136.108
mp-1023125,126.208
mp-7352,91.308
mp-3522,66.779
mp-11361,78.29
mp-1249,92.21
mp-1746,104.298
mp-865187,154.144
mp-30651,49.454
mp-865183,68.65
mp-865186,187.256
mp-865092,116.982
mp-865123,120.303
mp-865125,155.284
mp-1016200,52.437
mp-865160,184.958
mp-7798,146.174
mp-3759,167.305
mp-4819,111.428
mp-34903,63.914
mp-865162,162.451
mp-23710,49.554
mp-23711,48.435
mp-23712,61.574
mp-1198750,27.639
mp-1408,45.593
mp-11464,40.223
mp-972892,22.072
mp-23205,9.165
mp-2313,38.92
mp-20566,37.336
mp-973088,68.284
mp-30587,100.153
mp-865044,165.085
mp-19929,106.537
mp-865043,109.21
mp-977438,136.968
mp-11883,197.34
mp-20354,77.255
mp-976406,140.637
mp-977463,136.68
mp-864954,246.262
mp-2665147,76.292
mp-977555,175.381
mp-977430,188.842
mp-1010953,92.625
mp-1018140,88.25
mp-2675,-1088.079
mp-30773,113.99
mp-30774,116.057
mp-571428,191.72
mp-10700,168.29
mp-29733,69.981
mp-1008881,94.365
mp-1017509,90.601
mp-1017629,109.663
mp-15778,83.144
mp-1265,151.45
mp-2589,129.089
mp-384,57.463
mp-1025261,144.919
mp-15780,197.337
mp-30943,10.068
mp-19734,20.958
mp-506,93.324
mp-12741,115.038
mp-7753,128.765
mp-12742,129.074
mp-976976,140.811
mp-977059,140.05
mp-977113,113.186
mp-7921,30.483
mp-12651,113.116
mp-30777,183.899
mp-1172,115.355
mp-977571,130.825
mp-865611,181.297
mp-977273,198.411
mp-9927,22.148
mp-1315,74.305
mp-13032,55.408
mp-7572,72.292
mp-10183,79.924
mp-10184,88.916
mp-1174,49.321
mp-864941,49.044
mp-977580,64.52
mp-866077,57.839
mp-866081,105.142
mp-866082,88.439
mp-866080,58.309
mp-977554,72.567
mp-977566,101.961
mp-866069,127.869
mp-10760,60.707
mp-13031,45.241
mp-1018040,44.971
mp-12630,60.907
mp-1016197,57.986
mp-866086,213.993
mp-3677,173.274
mp-15701,174.541
mp-3470,97.725
mp-4321,101.455
mp-603930,102.987
mp-2961,72.206
mp-866087,179.203
mp-20202,73.432
mp-5549,65.619
mp-864906,175.938
mp-1029791,119.793
mp-1009083,55.805
mp-864883,112.134
mp-866073,147.583
mp-39105,275.66
mp-866075,216.134
mp-36800,243.254
mp-866071,228.974
mp-866072,185.429
mp-864903,198.121
mp-1039,33.954
mp-13033,35.367
mp-1008786,46.024
mp-21309,122.031
mp-2604,37.266
mp-27872,641.16
mp-28232,162.509
mp-864908,191.279
mp-1029702,161.671
mp-3771,161.087
mp-864919,161.554
mp-11498,33.764
mp-864902,131.037
mp-583266,54.259
mp-978268,50.041
mp-2415538,43.601
mp-1124,63.27
mp-978269,-11105.186
mp-580931,62.771
mp-11236,75.529
mp-864922,94.828
mp-864923,115.137
mp-977547,140.599
mp-978270,80.271
mp-864920,114.52
mp-864921,178.265
mp-1029536,149.501
mp-864907,121.633
mp-864910,149.687
mp-542909,248.693
mp-1025315,27.918
mp-19789,297.065
mp-15974,87.181
mp-1025180,48.783
mp-34328,-7.386
mp-20025,38.003
mp-20261,32.669
mp-3669,27.063
mp-758104,142.138
mp-7892,199.942
mp-13079,158.934
mp-864988,193.97
mp-864989,255.756
mp-10895,185.386
mp-864990,237.182
mp-610522,142.715
mp-30410,127.572
mp-20318,301.039
mp-22289,176.138
mp-13082,220.339
mp-864955,153.099
mp-20473,137.679
mp-9981,198.001
mp-12659,223.474
mp-865011,195.796
mp-1849,193.549
mp-865032,174.551
mp-20664,82.893
mp-999558,198.379
mp-999576,218.838
mp-5056,57.588
mp-21139,42.268
mp-21235,187.236
mp-865554,224.329
mp-865026,242.884
mp-973149,179.795
mp-15819,114.667
mp-4593,235.077
mp-2668,121.507
mp-10118,237.291
mp-999550,184.623
mp-627439,227.986
mp-865027,195.84
mp-864735,242.395
mp-12857,203.771
mp-7070,179.569
mp-20211,227.244
mp-20860,215.893
mp-2930,192.524
mp-2856,123.19
mp-22749,219.19
mp-1111,313.656
mp-18468,205.196
mp-22290,144868.335
mp-771,122.529
mp-12067,145.789
mp-173,110.784
mp-5491,121.118
mp-3623,188.169
mp-3574,125.381
mp-31185,204.228
mp-20757,111.84
mp-864950,228.585
mp-4922,158.539
mp-10891,145.343
mp-10892,102.361
mp-10893,179.073
mp-10894,185.161
mp-864980,218.933
mp-610,61.789
mp-22240,106.766
mp-12559,130.581
mp-567856,147.225
mp-10049,164.876
mp-12674,113.61
mp-11252,121.429
mp-12565,130.268
mp-585,253.476
mp-1010,276.056
mp-1078253,273.514
mp-1106184,274.672
mp-11270,-275.776
mp-978261,172.297
mp-864943,193.511
mp-864944,139.445
mp-864945,171.181
mp-28306,9.387
mp-12335,95.244
mp-28233,7.158
mp-1009133,192.154
mp-19850,197.347
mp-5396,174.535
mp-4492,218.693
mp-20840,166.928
mp-20565,149.075
mp-21286,145.917
mp-20249,201.268
mp-5318,116.415
mp-1018803,86.94
mp-19809,160.562
mp-1008874,116.02
mp-20474,70.597
mp-22221,103.969
mp-19722,64.725
mp-22400,50.85
mp-864946,143.606
mp-1009134,1470.468
mp-1018071,213.562
mp-5529,237.181
mp-999542,195.98
mp-4238,159.384
mp-505803,114.365
mp-1018024,205.404
mp-21171,186.181
mp-20228,157.338
mp-601285,157.893
mp-569151,103.094
mp-864948,173.179
mp-864949,188.351
mp-1078464,142.529
mp-610972,125.652
mp-505781,134.593
mp-4664,189.249
mp-864936,227.345
mp-28013,7.357
mp-22673,103.816
mp-22731,235.971
mp-31328,70.027
mp-864968,155.882
mp-2728,265.335
mp-865022,287.886
mp-6933,137.8
mp-1009130,260.012
mp-9951,182.253
mp-20335,227.683
mp-864992,218.17
mp-7829,198.194
mp-11500,149.255
mp-22029,160.744
mp-5124,137.829
mp-20440,141.181
mp-20007,142.033
mp-21090,116.642
mp-975423,172.329
mp-600124,101.928
mp-2662,173.538
mp-487,137.01
mp-569522,137.141
mp-571193,137.018
mp-755453,130.329
mp-769096,117.205
mp-238,131.6
mp-1902,132.501
mp-31138,146.973
mp-1670,166.177
mp-417,183.708
mp-4652,151.048
mp-1783,51.147
mp-2065,60.377
mp-2562,60.391
mp-1018804,126.738
mp-1422029,6.171
mp-786,56.824
mp-10154,131.258
mp-3499,122.697
mp-5676,110.879
mp-4846,112.852
mp-864957,200.874
mp-972,44.652
mp-2293,53.225
mp-10204,55.613
mp-604910,22.494
mp-999540,51.3
mp-21321,66.359
mp-1431,203.381
mp-21851,163.928
mp-20949,162.799
mp-999508,170.737
mp-22565,154.446
mp-865015,208.501
mp-864966,247.412
mp-864970,252.159
mp-20086,66.375
mp-22027,79.189
mp-20481,129.866
mp-21418,59.75
mp-4990,169.635
mp-864971,176.935
mp-404,46.771
mp-1406,46.537
mp-1009222,35.201
mp-21893,49.969
mp-30528,34.135
mp-570290,34.353
mp-316,243.086
mp-864953,231.986
mp-865462,265.263
mp-864984,210.529
mp-864983,228.444
mp-11503,91.942
mp-11504,80.961
mp-864985,226.37
mp-864987,168.969
mp-129,262.529
mp-1025575,15.148
mp-1552,295.211
mp-1221519,353.135
mp-27953,377.071
mp-1627,98.313
mp-1027890,18.749
mp-1120,282.393
mp-801,290.754
mp-1232,265.997
mp-2164,75.814
mp-1743,152.527
mp-23312,4.428
mp-2305,349.501
mp-22853,12.057
mp-11481,309.568
mp-11482,337.003
mp-2811,332.975
mp-13036,348.484
mp-1065394,350.498
mp-1078389,351.233
mp-219,219.328
mp-11508,135.442
mp-999502,275.137
mp-952,271.801
mp-12595,265.285
mp-30787,268.478
mp-975834,295.76
mp-1434,24.506
mp-2815,25.575
mp-1018809,27.047
mp-1023924,10.685
mp-1023939,15.035
mp-1025874,17.107
mp-554769,50.553
mp-1634,18.747
mp-7581,19.537
mp-1023934,9.262
mp-1025799,13.904
mp-1221393,365.494
mp-25,0.6920000000000001
mp-568584,1.314
mp-570747,0.8230000000000001
