num_atoms,volume,density,a,b,c,bulk_modulus
7,109.59757291485077,10.329869022152844,3.959982,3.959982,6.98899151,154.449
20,484.469985166197,3.3710347639275793,7.731397,6.6306069999999995,11.4073524,16.223
20,544.1465557894778,4.718612826637354,7.895084,6.959541,11.99390218,17.329
12,211.54816570440784,6.30945344075456,4.368471,4.368471,11.085374,24.569
8,156.40566222102117,9.56070656975781,4.00620273,6.00459695,6.50183116,97.577
12,202.36388154892524,10.88241091416938,4.3672498,5.672751840000001,8.16829068,130.558
4,64.3382463048615,11.303794209260857,4.00703442,4.00703442,4.00703442,145.871
4,81.4357218522242,12.797017936139301,4.14407046,4.14407099,5.47557816,127.368
4,65.41569252853934,17.869663361357404,4.02927876,4.02927876,4.02927876,198.87
8,137.44621856023807,10.70967829840899,5.16072755,5.16072755,5.16072755,140.398
12,189.600063768296,11.36876831103885,4.24565504,5.550060200000001,8.0462974,176.402
2,49.046125710171054,5.104741189873277,4.10871987,4.10872048,4.10871931,53.469
8,204.3235483638381,4.901398397224073,3.95685521,4.53281069,11.39201851,23.336
4,187.26509359557173,2.6739396361515326,4.12347904,4.12347765,11.01513752,7.142
4,382.94088149130454,1.3076053783622892,4.13244806,4.13244759,22.42882656,3.861
4,98.68275517116516,5.074195135353693,4.09043972,4.09032326,6.242655,28.192
3,72.82621587673059,4.169006445086254,3.67430564,3.6743055600000005,6.22883184,13.762
2,57.829993661676625,6.904891469282852,4.34066253,4.34066309,4.34066341,51.179
8,226.25694595101302,5.802938007029996,4.70090745,4.12625095,11.6644585,23.839
4,109.59369069042303,5.990103183596861,4.27065983,4.25993691,6.39129199,27.105
2,54.565382191753365,6.015512850252226,4.25739655,4.25739709,4.25739495,48.326
4,201.83341204837464,3.2525710626617688,4.28532743,4.28532741,10.99069213,5.698
4,137.24062999685296,4.783404998373194,5.94598806,5.94598806,6.125123,13.848
3,82.90705264181386,5.540601287804862,3.84189796,3.84190031,6.4858801,11.592
2,64.66821356488911,6.324705067896773,4.50542039,4.50542039,4.50541987,38.189
1,55.83496991842072,2.6058298845929726,4.29016349,4.29016143,4.29016388,10.978
1,55.44915142636933,2.6239614038453665,4.1607559,4.1607557,4.16075653,12.611
2,112.86603925902948,2.5782145661168028,4.30119916,4.30119785,7.04455701,11.529
4,227.2660810549814,2.5608121113959124,4.30120395,4.30120394,14.18482419,11.444
5,107.48339086995408,6.931101297697073,4.46239439,4.462394719999999,6.25229659,59.767
5,128.7401212482384,6.9751397702850655,4.71006468,4.710063660000001,6.69091614,49.71
5,84.035118038651,2.8375241714671917,4.5394836,4.5394836,4.708876,42.514
5,113.12684023617322,2.9027450120879448,4.19038506,4.19038516,7.43921561,58.659
7,237.38920131699857,4.560626035046861,6.71857284,6.82767772,6.82767772,23.229
11,174.68495743455892,9.550959924000692,7.25172446,7.2517235499999995,3.83567994,163.16
5,99.70397012197927,7.4996618042881655,4.39805502,4.39805571,6.02003937,79.52
10,153.7320255034403,10.664899297379057,5.609085760000001,5.609086080000001,6.16988731,165.802
10,119.03913324506881,3.7289239754386916,5.48144557,5.481446999999999,5.48144607,104.82
5,129.7739407811849,5.915229444082595,4.48296996,4.48296889,7.45633266,46.795
5,117.18098682802514,6.403578763826041,4.52918042,4.529180799999999,6.54890408,43.715
5,119.80281791672697,6.344302053333247,4.52729053,4.52729033,6.66431709,46.529
5,120.3419240410542,5.1660170514165555,4.35952244,4.359522,7.31153407,53.94
5,154.41306408835317,5.978746858534325,4.75283313,4.75283396,7.89311149,37.561
5,90.74522953646364,6.502145286890626,3.98151416,3.98151503,6.37922966,79.041
5,87.27069060446256,6.674191422397722,3.9894849800000003,3.9894845,6.16632629,71.077
5,82.53391075839343,5.380630318744823,3.79453839,3.7945377899999997,6.32900955,88.052
5,94.79280200591045,6.386119405355266,4.18554239,4.18554182,6.16745834,56.86
5,92.09467231053247,6.490937700315621,4.242513,4.24251242,5.93126129,77.539
10,146.0255625240704,5.610975435304061,5.4509605,5.45096009,6.24573346,68.022
10,224.34155790672676,6.78351479529004,4.56626323,4.56626323,10.75939482,62.734
5,86.14865228402167,5.221344648820288,4.17053736,4.17053641,5.76441433,86.566
5,89.85883050551732,6.452148624423059,3.92408881,3.92408936,6.46166159,84.292
5,81.44829640329385,5.326426024961768,3.7900215999999998,3.79002216,6.27162816,94.787
7,234.7655283987917,5.216230480481644,6.794816829999999,6.794816250000001,6.79481735,22.92
5,95.46349461255706,10.738211813144947,6.16492304,6.16492304,6.16492304,90.062
5,99.61404606623347,7.430364630388187,6.00965842,6.00965842,6.00965842,76.495
5,95.53802789886426,7.625201937768093,4.19836551,4.19836566,6.17994906,80.352
5,96.50594562502631,7.485558655109645,4.32168011,4.32168027,6.00313412,78.082
20,231.3900006853263,3.491579371232366,3.91295568,6.01056677,9.83839449,41.76
7,124.09152388179965,2.372973709579156,8.22360054,8.22360022,8.22360022,42.562
5,125.26424056610955,3.7922692304214283,4.416646930000001,4.41664191,7.41514765,47.545
5,151.981703138591,4.149115968567214,4.72855219,4.72855221,7.84881873,37.968
5,105.78864418054653,5.452101836484223,4.07630999,4.07630999,7.351467,52.687
5,91.55284784327391,4.705656540212697,3.85172638,3.85172638,7.125747,77.447
15,291.3435459781337,5.242369861613026,6.62925887,6.629418449999998,6.63099647,58.991
36,466.4669089834225,3.01345749745532,7.75544901,7.75544901,7.75544901,31.616
5,91.17975475206703,6.462424583269718,4.0732555,4.07325543,6.20462126,45.823
5,89.16461282564357,6.523495120921787,4.15522533,4.15522412,5.94154504,62.062
5,93.89173062129329,9.373896991577357,4.05885676,4.05885578,6.3811397,94.67
5,88.28159289702455,6.816730789786702,4.25239767,4.25239777,5.7337487,103.811
5,92.47407773598479,6.315543758138556,4.03057771,4.03057792,6.36590083,87.317
5,117.65070739183746,7.677812252353458,4.65347463,4.653474140000001,6.35176504,69.54
10,234.6073512989542,7.700526328009636,4.67114016,4.67114016,10.75216249,76.461
15,176.03798099650538,3.4730472963386085,4.8119424,6.5473852400000006,6.54738333,148.737
5,100.99990639014494,5.9109885878615165,4.38351184,4.383512780000001,6.10211563,71.734
5,99.27275337542892,8.994531823586298,4.432806799999999,4.432806960000001,5.9454748,86.085
5,92.64047047784656,6.392451437621132,4.304351999999999,4.304350679999999,5.85367276,90.986
5,140.13758807474554,5.627056363729855,9.308935010000003,9.308935010000003,9.30893479,40.513
5,111.91806181071965,5.464223656615948,4.21587802,4.21587697,7.27099062,53.997
5,101.41235354395448,5.955565845414195,4.3898492,4.38984912,6.10976571,53.367
5,102.37357479506817,4.547961892447621,4.08128156,4.08128113,7.09682644,63.496
5,136.51136898892955,5.619307116188641,4.51285601,4.51285608,7.73989782,42.07
4,109.87600535032101,7.226844733034211,5.37616538,5.37616538,5.37616538,39.938
6,200.4069507643869,4.145595836462935,4.862658,4.862658,9.14641032,31.995
4,112.96218002379436,6.572764382581582,5.42603621,5.42603621,5.42603621,42.139
11,157.23871369262167,7.7410594702338145,5.54174745,5.75062221,6.27558001,146.854
4,127.08271114653307,7.594138177134924,5.6433089,5.6433089,5.6433089,35.078
4,98.44161147922875,4.54010500296889,7.67164672,7.6716473,7.67164717,44.628
7,152.0751188137957,3.124749368031629,5.31327797,5.31327797,7.34312223,42.78
4,132.99237977509023,5.025216479766612,5.72946299,5.729462990000001,5.72946299,26.36
4,134.96590082850787,6.088348343914175,5.75766446,5.75766446,5.75766446,27.344
4,131.71163209560905,5.123149002478237,5.711011609999999,5.711011609999999,5.71101161,29.052
24,378.32371350518287,4.727279033148019,6.1552959,10.95076952,12.28543105,88.705
7,170.41167040814022,5.11178840330908,4.059242,4.059242,10.7330381,15.256
7,103.97757507999825,4.931293317781098,7.0713802,7.0713802,7.0713802,89.884
6,87.13389130203866,5.46534030941213,3.51666645,3.9279606300000003,6.83661372,96.649
7,91.05639784609026,5.52167677528915,6.71583337,6.71583337,6.71583337,104.977
10,126.92007564187249,6.053917300012452,5.64090051,5.64090051,5.64090051,147.444
10,126.85609003294874,6.056970867127083,5.66360335,5.663603349999999,5.66360335,144.046
20,278.01189357949886,6.325981813761306,5.78367797,5.85659814,8.20781955,132.861
9,109.73254426353775,4.272806174091824,5.37382454,5.373824540000001,5.37382454,48.381
4,79.37321261560457,3.980250418907696,6.67578327,6.67578327,6.67578311,39.431
7,106.01044182078587,6.54325166514096,6.99508816,6.99508816,6.99508816,122.77
4,133.23426919928397,7.266479556429543,5.73293451,5.73293451,5.73293451,28.446
20,280.19250736931724,6.367783144483363,5.862911,5.805209,10.04311277,137.633
7,171.0266165419611,7.044104722151396,4.28652007,5.925010060000001,7.82037523,58.384
16,650.4321313767732,4.720867003544076,10.06203584,10.06203584,10.06203584,14.254
28,387.64967614894067,7.392728681037064,5.46508284,5.46508176,13.54221959,128.645
9,108.74844475000675,3.139305686506229,5.475437950000001,5.475438639999999,4.18846773,44.442
10,127.03055372002667,6.297398666409053,5.64253675,5.6425367500000005,5.64253675,131.312
24,342.6745617101767,3.5637300122634907,8.09718,8.09718,5.22654,86.466
3,89.41106158816139,3.514683009376006,7.341413489999999,7.34141349,7.3414141,24.67
4,92.38896951821265,4.038605826759974,7.38898116,7.3889806700000005,7.38898081,47.295
24,429.52794436623566,4.796368335655884,6.393192680000001,6.393192680000001,12.61111035,70.857
14,220.4426983744759,6.725802960146619,3.5229134,6.18357867,10.11937897,91.606
6,90.8117795975282,6.027966007448916,3.53986739,4.00535438,6.94013108,97.839
4,106.85438956773253,8.815811470779492,5.32642466,5.32642466,5.32642466,45.405
6,227.84177641557585,4.329145525706363,5.05471126,5.05471121,9.60799587,27.607
4,123.01198899410174,6.668055636464806,5.58239821,5.582398209999999,5.58239821,37.562
6,191.66241543642545,3.523173134272488,5.41390812,5.41390812,7.550654,30.437
4,131.00694550533905,6.2683927785357705,5.70080833,5.70080833,5.70080833,30.248
7,104.36676139933584,5.695165457437782,4.06418316,4.06418169,6.94136615,108.931
28,418.3856102043846,5.682661735290429,5.77743647,5.77743647,12.53448174,106.729
10,123.27093055743705,7.030428219165283,5.59372343,5.59372343,5.59372343,159.165
24,428.66029561082377,6.170293027988267,6.39790347,6.39790347,12.61895072,69.088
20,284.5464631338606,7.264080661262032,5.890886,5.833096,10.09276804,138.501
10,146.77667246126572,6.9732088422054,5.92094025,5.92094025,5.92094025,142.094
7,95.59542768959204,4.987146526659193,3.8962357,3.89623532,6.87349342,127.094
4,132.50634733187937,6.166060682001258,5.72247486,5.72247486,5.72247486,25.727
9,127.6207832330289,6.807183428000522,3.740781,3.740781,9.120042,108.842
20,284.77150159912605,6.41858204520006,5.846439,5.885426,10.11591332,138.817
10,145.87467327980636,6.219272026474043,5.9087865,5.908786500000001,5.9087865,142.445
9,145.06286366792276,5.3099318896352,9.364018609999999,9.364018609999999,9.36401861,82.152
5,95.3645353322984,4.678095583387354,3.85915524,3.85915506,6.96049765,67.594
7,111.9686838752133,4.900873874603877,7.0691622,7.0691622,7.0691622,117.107
7,198.20505796691103,3.871446175136746,4.231717680000001,4.86564731,10.15225804,40.325
9,220.99727882295565,4.563781666739181,4.1790902,6.69512813,8.87176448,45.827
36,566.2227940193515,4.373768025392947,5.91148632,9.58619902,9.99181118,85.441
18,449.1035678568418,3.2590685875337204,6.68322625,8.33664027,8.3366402,51.236
7,195.68302894779373,3.1651760553624935,4.20638298,4.849937809999999,10.11497915,43.146
7,223.41097536765986,4.119503448093664,4.49214576,4.986903440000001,10.52223944,36.254
14,313.7353554212952,4.616947042960735,3.88487592,9.05306976,9.65555984,50.267
15,537.2085774382798,4.438097531321178,8.48051405,8.48051413,8.48051514,21.352
22,322.8565552290292,4.256963957300818,5.730619329999999,7.2515448099999995,8.57413587,104.031
5,132.31336935948244,4.414959871151411,5.09566939,5.09566939,5.09566939,47.628
5,143.46141423607256,5.623589418572905,5.23493993,5.23493993,5.23493993,43.271
5,192.7749031069175,4.331178732037496,5.776749,5.776749,5.776749,30.724
8,129.7370225187281,5.622317037100928,5.06237884,5.06237884,5.06237884,89.762
14,274.59172124267513,4.316276326073073,7.78656902,7.78656989,5.22955166,47.647
14,266.0176915717844,4.503445753181685,7.62679874,7.626292860000001,5.28097266,58.192
14,269.6166492026367,4.614277973768856,7.58021642,7.580217180000001,5.41817207,60.178
12,179.53215684977644,6.768937438607039,10.91467097,10.91467097,10.91467097,135.285
14,272.55766503368955,6.057060662702714,7.70334941,7.70345621,5.30343206,65.898
4,191.14145401969353,2.3438929228168646,7.25583338,7.25583338,7.25583338,11.008
14,268.0833766285606,4.457509413622978,7.67070334,7.67070187,5.26100725,51.62
40,942.397138480907,4.100238636871713,10.6975736,10.6975736,10.6975736,50.639
5,129.49301741662526,3.9475573613419663,5.05920313,5.05920313,5.05920313,49.284
14,288.19645119716193,5.659121147433846,7.83008343,7.83008343,5.427817,58.683
14,277.64124053343033,4.855878037332238,7.78017689,7.779715440000001,5.29682378,61.376
5,140.19996748628466,4.721364927059681,5.19496514,5.19496514,5.19496514,45.977
5,136.73790480998701,4.828065211504286,5.1518472,5.1518472,5.1518472,44.124
23,314.3579849872524,4.9291401436948625,8.41219425,8.41219425,5.129503,93.461
12,155.59136328639266,5.022340133988591,3.90867599,3.9086761,10.55260473,139.441
14,292.7321784541847,5.544582246488508,7.95299171,7.95188249,5.34462689,56.853
22,309.2805647082492,6.619834721701557,6.764818680000001,6.764818680000001,6.76481905,107.808
7,192.89810553473666,4.444698132672741,4.85774818,4.85774943,8.86680865,46.741
7,222.96671279194933,5.842098952891103,5.03531068,5.035310679999999,9.48746372,37.73
36,677.3710257433166,4.1038936320850326,3.82074641,12.29755643,14.41649143,52.92
26,360.86229277044316,5.42589450486027,5.44949814,6.7266755400000005,10.74960988,94.546
7,185.36289571034249,3.8379830157105443,4.81425609,4.81425522,8.69203954,50.236
7,215.40099439114624,4.702521632181441,4.9886021,9.3476541,7.05470164,41.23
18,332.65742978123393,4.5362308443844395,6.31535893,6.43394275,9.29666018,72.97
18,358.0462788314589,4.616729669149059,6.47418811,6.47078983,9.759047,71.003
26,433.5365474622747,4.430114818301778,6.0216069800000005,6.0216069800000005,13.3889299,81.348
42,644.6342483692324,4.136537437526268,10.12349042,10.12349042,7.263103,64.465
42,634.3825335748727,3.970677508081983,10.07199652,10.071996520000003,7.220869,66.189
42,618.3271709465862,3.985400564095919,9.84985778,9.84985778,7.359152,75.339
28,548.1884947613943,4.764178094562098,8.64558738,8.64558738,7.33400003,63.615
10,301.98706583710896,4.3349684816852365,7.53068439,7.53068439,7.53068439,31.841
10,290.00648018669415,4.558622440236083,7.42975056,7.42975056,7.42975056,37.078
10,284.14317268945183,4.63516358301162,7.37933808,7.37933808,7.37933808,43.347
4,187.04313714189541,6.823685480558639,6.982732619999999,6.982732619999999,6.98273262,20.33
4,128.0150446883191,9.28495450223744,5.65707587,5.65707587,5.65707587,37.418
4,137.70020301284427,8.723383734744086,5.79628671,5.79628671,5.79628671,33.088
4,117.8378184144357,6.276993343343956,5.50300487,5.503004870000001,5.50300487,34.157
16,507.0049745777115,5.122092443108224,4.72537706,6.37293143,16.83590654,27.873
6,130.0440434885578,8.005697202738506,5.71044569,5.71044573,4.60489563,60.814
6,149.59243363027855,6.003325524185567,4.53769608,4.53769568,8.38896219,48.889
6,182.1612034517358,7.374082952074128,4.90354998,4.90355034,8.74790383,35.76
8,121.38192168649023,6.224173186960633,3.52164349,4.4147146,7.80739204,80.968
8,123.66640241769176,6.109194474591795,3.58868566,5.98232524,5.982325,79.857
8,124.09995165053766,6.087851705778926,5.46400825,5.46400825,5.46400825,77.721
6,140.07673038882663,5.369184938589518,4.4053484,4.40534838,8.33441036,55.717
6,140.761795827287,3.3404551257215616,5.838929629999999,5.838930319999999,5.83892948,47.886
6,150.5503074397321,3.1232647104707203,4.80801321,6.090295720000001,6.09029427,44.927
28,384.0068146216395,3.5559238357994896,8.81561304,5.16206111,8.45348419,83.129
42,573.8437517692912,3.569348749583086,8.892708,8.89270843,8.37905329,79.915
42,592.1876058906352,3.458783090796492,5.19050372,5.19050372,25.381054,88.628
5,110.70542388303247,2.9331176176276785,4.4442157899999994,4.44421604,6.42588252,54.006
12,207.62070596903953,3.585640777568699,7.84298531,7.842984070000001,3.89742083,65.439
3,76.4017467196046,4.0695652065531895,4.29651992,4.29651904,4.77902219,46.288
3,74.75593100848202,3.169479652349088,4.24977964,4.2497808,4.77949609,52.321
4,76.91066313349816,3.102445307990031,4.22939071,4.229390709999999,4.964784,51.695
8,204.1583085828955,5.081616991611573,5.9302144,6.189163430000001,6.18916383,37.824
6,142.5235944214365,6.267330636057248,4.29379133,4.29378936,8.92636061,64.685
6,142.2782852064056,8.34774301622269,4.25751375,4.25751507,9.06349631,72.367
6,128.29725130198673,13.8806547344115,5.66184737,5.66184783,4.62136593,90.516
8,131.14839016042419,8.016909292289466,6.137745379999999,6.13774538,3.67159854,80.847
24,201.65104179953778,3.9997629823405325,4.24129241,4.43227665,10.72692872,147.126
7,73.57091183690322,3.4416993638010784,4.19020605,4.19020605,4.19020605,144.836
4,128.957475111668,9.201147810213278,5.05221907,5.05221907,5.05221907,42.244
10,209.26030896470854,5.777712020182761,6.98754986,6.987549859999999,5.680544,38.621
12,422.91355683995914,3.886031592978407,4.73752988,7.83340755,11.39590769,18.143
3,57.20419161701498,3.2407573845302595,4.09778161,4.09778188,4.47228316,47.378
6,115.9607005266955,3.197374723797007,4.167096520000001,4.167096370000001,7.78868954,49.739
4,69.0452310499713,3.0698429383736476,5.535409260000001,5.535408970000001,5.53540918,56.929
20,258.4475691195478,3.794093432363294,5.11695695,5.98602397,8.43766419,60.547
10,148.7814341650151,3.2953514331605698,6.916295300000001,6.9162953,6.91629501,62.636
4,116.3466754446254,7.548325539480129,5.47969423,5.47969423,5.47969423,31.022
4,125.86637274931296,7.077509329412232,5.62476094,5.62423522,5.62492154,28.313
4,62.678492619145764,6.147157213796837,3.552499,3.552499,4.966502,97.832
4,68.69945082071688,6.181736032521272,6.34630019,6.34630019,6.34629972,114.646
20,318.88019245785824,5.743441236763687,6.00426811,6.17442523,8.60143538,113.27
3,85.73142956203948,3.070503055698137,4.9493893,4.94938928,4.94939066,33.615
16,234.479309605362,4.748484364305033,6.09719585,7.40803843,5.67865465,92.015
12,158.66746022106182,5.498802971901097,3.5143524,3.93636032,11.46958533,96.392
6,79.18200073470709,5.509339835518626,6.06106198,6.06106198,3.50991446,96.447
6,134.25629063047458,5.592695746848524,4.25250108,4.25250086,8.57265166,57.771
6,169.4390959040628,7.059022175962282,4.68198033,4.68198033,8.925321,40.538
36,641.0462447560105,5.1342764809124475,5.36473302,9.04270999,13.2142538,67.221
8,114.1959698347582,5.326848344841362,3.5947001900000006,3.92119811,8.29855074,86.243
4,52.72603186622967,5.768541566385607,3.44582579,3.91170311,3.91170311,108.889
6,124.15141668461617,4.872279332472047,4.10057236,4.1005724,8.52574067,65.501
8,134.19405957745002,5.00483890204041,3.93943137,3.93943137,8.64701502,65.563
6,157.0721013761452,5.770652865192884,4.51064311,4.51064305,8.91438591,47.985
8,204.0370940278819,6.324950251910284,4.55246154,4.625321759999999,9.96209072,47.714
28,408.3139428161181,7.753270831520993,3.40993292,10.05860192,11.90448888,113.78
28,397.19850875785056,8.129407727308443,3.36747122,9.99608255,11.79977925,120.303
4,67.03648432547809,6.727289689851591,6.28064791,6.28064791,6.28064802,80.014
3,48.74194517924419,4.27950944454684,4.10020863,4.10020812,4.10020874,65.882
3,77.15142620028634,4.887167778915139,4.30785851,4.30785891,4.80054429,41.237
5,105.09353069608639,5.791103326692886,4.44829314,4.44829216,6.17268688,48.048
4,82.80341800508052,5.7040571687424855,5.87948155,5.87948198,5.87948207,52.608
3,76.11336550869498,5.081099049644412,4.1319091,4.13190929,5.14788355,46.921
5,103.33142902312761,6.620209178363084,6.04245239,6.04245239,6.04245239,70.823
12,291.60587215245323,8.093974110340552,6.63130121,6.63130121,6.63130121,67.988
12,178.64195163180634,3.3327867134770797,3.85318502,6.34859877,7.30273785,37.591
6,83.50945728828827,3.564719147992818,4.12151687,4.12151647,5.6766334,39.071
6,117.81682200616075,3.4976541561704027,4.1068944,4.1068944,6.9852223,38.352
6,167.403137619621,4.275905368473032,4.28956644,4.28956644,9.0978086,7.823
4,57.787372109450864,8.45173225490398,3.35672642,3.35672642,6.23107409,156.263
8,132.94097552148477,7.3476728280010715,4.02121058,4.02121058,8.22138958,114.728
20,270.9121553948899,7.701226062859422,5.76053461,5.77701466,8.14070902,155.349
10,135.60049740201634,7.693023963205331,5.78671125,5.786712429999999,5.7867133,154.085
5,71.01997313864919,7.344257043717289,4.141206,4.141206,4.141206,163.199
20,271.36984779283307,7.688237174622645,5.7672191,5.7672191,8.15933204,154.945
5,71.00848373784919,7.345445368102092,4.138109,4.138109,4.146736,156.926
10,135.63234597107638,7.69121752239493,5.76855927,5.760483450000001,5.76048417,157.502
10,136.00212319147215,7.670305811826364,5.73453937,5.73453937,4.13569603,154.13
2,62.24023270066357,7.689302309570747,3.96299693,3.96299693,3.96299693,27.259
3,87.49158282498749,9.277138104950176,5.01531981,5.01531933,4.01641337,30.199
6,183.80827138588774,8.951149520432491,5.05572057,5.05572057,8.30363516,32.261
12,534.5025542574858,4.242869109709232,5.015496,8.500977,12.536233,13.289
6,164.1782912599705,4.723813988550106,4.27610854,4.27610854,8.97879985,10.84
8,194.76522734975558,8.687380520349754,5.95985888,5.9598588800000005,8.05724384,58.263
8,198.31306317318865,7.095150862042304,5.91485085,5.914850849999999,7.97875727,47.596
8,197.09074180186505,8.633186711791266,4.50706637,5.93458525,7.96515564,55.359
12,282.69634256915367,7.114334816847193,4.50243477,7.32647958,8.86068452,47.444
12,297.1343279784529,7.30208527284624,8.89721627,8.89721627,7.52249575,47.85
12,296.32430830407003,8.31575474352715,4.583701409999999,7.53504621,8.8803961,52.456
12,295.11780299396906,8.94694667767916,4.5660886,7.61531526,8.4871756,62.337
6,114.62452013974601,13.677075527719603,5.4525239,5.45251712,5.45252883,146.445
4,91.71005526714774,3.9872468551003153,5.06186608,5.06186608,5.06186608,30.554
14,194.58666093544562,2.4474132392923313,3.80853906,3.8085391200000003,13.68461315,52.666
6,108.55704661742793,3.321404056028238,3.92118596,3.92118596,7.06029978,54.044
3,68.04032157932753,3.0637035800240553,4.258062,4.29548154,4.29548154,42.523
6,133.0685863273876,3.1330516474521284,4.37129639,4.37129644,8.04126415,44.645
2,73.5768145849534,2.5260108953789753,4.19031811,4.19031811,4.19031811,19.806
12,375.2137591662833,2.4115878677969254,6.50676951,6.50677111,10.23334223,25.64
5,73.57960114306734,3.7066330650795045,3.64360656,3.64360656,6.399763,93.805
6,166.77104741521464,2.0824564512364483,5.02906601,6.188019119999999,6.188019,28.947
12,171.57641568056212,3.6374019948360727,7.78532819,7.78532819,5.600931,54.98
12,308.96128341891256,3.967842052749049,4.60440487,7.84980931,8.54813651,39.991
12,148.70569947050896,2.589688639655216,7.02241797,7.02241797,5.57623307,37.878
5,139.8311228102056,5.419645816355625,4.70640596,4.70640621,7.13632507,35.493
12,304.14046951960967,3.0577042992831105,4.59551364,7.81954387,8.4636702,43.089
4,113.56725939085968,7.613362771066864,5.43570711,5.43570711,5.43570711,29.945
16,233.42476017899503,4.853650456745789,7.72526952,5.55486251,5.92558605,92.183
8,172.25272205600038,3.918779425512912,3.82299559,6.71191539,6.99682196,39.109
3,45.67856418888532,4.203586119258437,3.81104041,3.81104063,4.14164883,68.626
14,209.0689419861331,2.7268370516509077,6.13165966,6.5630453499999994,6.6274904,39.156
28,381.8459466703274,5.869553422846706,5.12647151,5.92015555,12.58161869,147.015
5,67.40372672579457,5.629866651769479,4.06969111,4.06969111,4.06968705,173.24
8,152.33946322606008,6.052842106663647,4.08777286,4.0877727,10.52708999,69.921
12,198.57867159432007,6.83988461663312,4.01895303,4.018952790000001,14.19633066,92.315
8,157.81977186699012,6.136141590006867,4.1772937,4.40240297,8.85956966,66.576
8,195.2395428143331,6.5274103141643565,4.55017116,4.61577782,9.57818272,57.57
5,122.90653879067932,6.78830356651676,4.74450734,4.74450694,6.40833773,51.162
2,34.49840021196152,4.987595394014526,3.6540231399999996,3.6540233599999996,3.65402447,84.99
3,41.98421693492621,4.7311038594622,3.54424074,3.54423991,4.17749883,71.147
5,63.63388435567394,8.503074613722083,3.992358,3.992358,3.992358,185.233
12,342.36289366091523,3.451242738815802,8.08553955,8.0855402,6.04697283,44.749
26,318.30205899887665,2.604214286388095,5.877508,7.24755992,8.24920125,25.933
12,255.86887515098888,8.068404772362182,6.34851992,6.34851992,6.34851992,98.247
20,296.90377048683945,7.669326848943649,5.88572476,6.02726206,8.3694263,105.376
6,121.91891300878015,8.184547521544461,5.56581421,5.56581472,5.56581351,80.634
6,111.81439323257244,9.203370353677562,5.42730703,5.4273072,4.38327057,106.301
12,181.36031552107184,4.944867488653183,5.83218048,5.83218051,6.74063144,62.819
6,120.03738757113784,13.218975466139065,5.5370345,5.537034530000001,5.53703297,117.262
6,112.31855523137554,15.71618730483467,5.45320389,5.45320353,4.36131516,158.423
8,104.25928969063652,4.8500290232180525,4.76314576,4.7631460599999995,4.76314559,56.453
20,243.42479049130682,6.458339801120403,5.5432724,5.57521296,7.87656975,166.165
2,55.307314038743215,3.593405717089607,4.27660618,4.2766059,4.27660487,48.468
24,306.7245740028718,3.977668037487586,5.34282259,6.87054329,8.35577502,60.595
6,195.7708135034631,5.617496269661684,4.36037677,4.92129242,9.32971049,29.551
3,81.63104058589265,8.227608874653113,4.507174,4.50717343,4.63998053,58.536
28,351.2297387223793,4.567597792882324,3.19476322,9.71199018,11.31994639,141.067
2,61.90118566122297,4.468615506245031,4.44022002,4.44022119,4.44022279,41.256
4,110.84004811512852,3.466860697125569,4.05582393,4.82878783,6.15300353,44.145
8,220.7925938010332,3.480796161343414,4.04645073,6.12276327,8.91174552,44.901
12,280.16467761877396,3.409003237502706,6.54341492,6.54341492,6.54341492,58.246
6,136.49552481199387,3.498584639869377,4.437862,4.437861039999999,7.60792667,52.527
16,221.00923023498498,4.319291970538322,5.51387146,6.00496759,7.28292443,96.042
12,278.5954119408786,5.2958240537236625,6.53117499,6.53117499,6.53117499,68.756
12,276.25113651619534,7.472593430287761,6.51280424,6.51280424,6.51280424,78.261
4,139.84902071853864,4.8998416196252315,4.55719316,5.09035678,6.54381424,32.734
5,131.88394124081802,6.927141932159394,4.80538447,4.80538447,6.64436871,56.392
6,175.9696461742506,7.679808110267159,4.94529768,4.94222037,8.31539394,36.162
20,266.2174999396318,6.345516917916609,5.73820206,5.72649997,8.10161313,137.515
10,132.91090818003713,6.354962406186177,5.75585768,5.75585737,5.75585461,138.388
5,69.67305836625314,6.061480898514071,4.114859,4.114859,4.114859,142.602
6,172.41244461888135,4.571040899904268,4.38118796,4.38118796,8.9822438,41.51
12,293.24198777586633,9.092335444417017,4.74622811,7.70338824,8.02039507,69.787
28,383.39369070652657,8.761685019754239,5.53780908,5.53548553,12.80953138,86.266
12,150.75696951344315,6.207071776174356,9.90515426,9.90515426,9.90515426,75.39
10,132.9599555464957,7.857424220475902,5.75652955,5.75652955,5.75652955,178.247
20,268.0635515308889,7.794590268599433,5.72168,5.730921,9.97924591,151.127
10,149.7316212421464,5.0491042114817475,3.75669677,6.465001680000001,6.67080225,100.89
10,153.29286262424029,4.931805346077234,6.69554467,6.695544670000001,5.719636,85.068
5,62.21175901326076,6.235672394797204,3.96238547,3.96239136,3.96240069,181.627
2,75.58435534096776,4.728243256170987,4.74586786,4.74586885,4.74586757,32.317
8,116.53294840462976,4.659605814509041,3.8876311,3.8876311,7.71043072,121.679
10,119.62507796991582,5.093987788166359,5.5223297,5.522329559999999,5.53489848,168.22
5,59.90045030664282,5.08651173086108,3.91270131,3.91270131,3.91270131,170.929
